user_id,product,signup_date,plan_type,country,platform,signup_source,ab_variant,segment,activated,d7_retained,d30_retained
u_006627,Grok,2026-01-31,free,IN,ios,paid_ad,treatment,task_triager,False,False,False
u_006628,ChatGPT,2026-03-12,pro,US,web,app_store,control,power_user,True,True,False
u_006629,Claude,2025-11-27,free,US,web,organic_search,control,casual_explorer,True,False,False
u_006630,ChatGPT,2026-03-25,free,US,web,organic_search,treatment,casual_explorer,True,True,True
u_006631,ChatGPT,2025-12-02,free,BR,web,organic_search,treatment,casual_explorer,True,False,False
u_006632,Grok,2026-01-03,pro,IN,ios,referral,control,power_user,True,False,False
u_006633,Gemini,2026-02-05,free,IN,web,organic_search,treatment,casual_explorer,True,False,False
u_006634,ChatGPT,2026-03-28,free,DE,ios,social_media,control,task_triager,False,False,False
u_006635,Grok,2026-03-04,free,US,web,organic_search,control,casual_explorer,True,True,False
u_006636,Claude,2026-03-25,free,BR,web,paid_ad,treatment,casual_explorer,True,False,False
u_006637,Claude,2025-12-05,free,CA,ios,social_media,control,casual_explorer,False,False,False
u_006638,Gemini,2025-11-23,free,IN,web,social_media,control,casual_explorer,True,False,False
u_006639,Gemini,2026-03-04,free,US,android,social_media,control,casual_explorer,True,True,True
u_006640,ChatGPT,2026-01-09,team,IN,ios,social_media,treatment,task_triager,True,True,False
u_006641,Gemini,2026-03-19,free,IN,web,social_media,control,casual_explorer,True,False,False
u_006642,ChatGPT,2026-03-13,team,US,web,social_media,control,task_triager,False,False,False
u_006643,Gemini,2026-02-17,free,US,web,organic_search,control,casual_explorer,True,False,False
u_006644,ChatGPT,2026-02-17,free,BR,web,social_media,control,task_triager,True,False,False
u_006645,ChatGPT,2025-12-06,free,US,android,organic_search,control,task_triager,True,False,False
u_006646,Gemini,2025-12-17,free,US,web,direct,control,casual_explorer,False,False,False
u_006647,Gemini,2026-02-28,free,GB,web,organic_search,control,power_user,True,False,False
u_006648,ChatGPT,2025-11-10,free,FR,web,organic_search,control,task_triager,False,False,False
u_006649,Claude,2026-03-17,pro,US,android,organic_search,treatment,power_user,True,True,True
u_006650,ChatGPT,2026-02-02,free,BR,ios,paid_ad,control,casual_explorer,True,False,False
u_006651,Claude,2025-11-15,free,DE,web,organic_search,treatment,casual_explorer,True,True,False
u_006652,Claude,2025-12-31,free,IN,android,direct,control,casual_explorer,False,False,False
u_006653,Claude,2026-01-29,pro,IN,web,organic_search,treatment,task_triager,True,True,False
u_006654,Claude,2026-01-09,pro,IN,android,referral,control,power_user,False,False,False
u_006655,ChatGPT,2025-12-27,free,DE,web,organic_search,treatment,casual_explorer,True,False,False
u_006656,Claude,2026-03-28,pro,IN,ios,organic_search,control,task_triager,True,False,False
u_006657,Gemini,2026-01-19,free,IN,android,organic_search,control,casual_explorer,True,True,False
u_006658,ChatGPT,2025-12-01,free,US,web,social_media,control,task_triager,True,False,False
u_006659,ChatGPT,2025-11-21,free,IN,web,organic_search,treatment,task_triager,True,True,True
u_006660,Claude,2026-01-25,free,US,web,direct,control,casual_explorer,False,False,False
u_006661,Gemini,2025-12-06,free,US,web,organic_search,control,casual_explorer,True,True,False
u_006662,Claude,2026-03-11,free,AU,ios,app_store,control,task_triager,False,False,False
u_006663,ChatGPT,2026-03-28,free,IN,android,paid_ad,control,casual_explorer,False,False,False
u_006664,Gemini,2026-01-30,free,GB,ios,social_media,control,task_triager,True,True,False
u_006665,Grok,2026-01-31,free,DE,android,direct,treatment,task_triager,False,False,False
u_006666,ChatGPT,2025-12-23,free,US,web,social_media,treatment,casual_explorer,True,True,True
u_006667,ChatGPT,2025-11-17,free,FR,web,organic_search,treatment,task_triager,True,True,False
u_006668,Claude,2026-03-05,free,US,web,organic_search,treatment,casual_explorer,True,True,False
u_006669,ChatGPT,2025-12-07,free,CA,web,organic_search,control,power_user,True,True,False
u_006670,Claude,2026-03-01,team,US,android,organic_search,treatment,casual_explorer,True,True,False
u_006671,Gemini,2026-02-23,pro,US,web,social_media,control,casual_explorer,True,False,False
u_006672,Claude,2026-01-24,free,BR,ios,organic_search,control,task_triager,True,True,False
u_006673,Grok,2025-12-06,pro,IN,ios,organic_search,control,task_triager,False,False,False
u_006674,Gemini,2025-11-22,free,NG,web,social_media,treatment,task_triager,True,False,False
u_006675,ChatGPT,2026-02-21,free,US,android,social_media,control,power_user,True,False,False
u_006676,Claude,2025-12-13,free,DE,web,organic_search,treatment,casual_explorer,False,False,False
u_006677,Gemini,2026-02-03,pro,CA,web,paid_ad,control,task_triager,False,False,False
u_006678,ChatGPT,2025-11-12,pro,IN,web,organic_search,control,casual_explorer,True,False,False
u_006679,ChatGPT,2025-11-07,free,IN,web,social_media,treatment,casual_explorer,True,True,False
u_006680,ChatGPT,2026-03-15,free,SG,web,organic_search,treatment,casual_explorer,True,False,False
u_006681,Claude,2025-11-29,team,IN,web,referral,treatment,casual_explorer,True,True,False
u_006682,Gemini,2026-02-05,free,CA,web,organic_search,treatment,task_triager,True,False,False
u_006683,ChatGPT,2026-03-13,free,IN,android,paid_ad,control,task_triager,False,False,False
u_006684,Gemini,2026-01-02,team,DE,android,social_media,control,task_triager,False,False,False
u_006685,ChatGPT,2025-11-23,free,US,ios,social_media,control,task_triager,True,False,False
u_006686,Gemini,2025-11-07,free,US,web,referral,control,power_user,False,False,False
u_006687,Gemini,2025-12-17,pro,US,ios,referral,treatment,casual_explorer,False,False,False
u_006688,ChatGPT,2025-12-23,free,US,web,referral,treatment,casual_explorer,True,True,False
u_006689,ChatGPT,2025-12-29,free,IN,android,organic_search,control,casual_explorer,True,False,False
u_006690,Claude,2026-01-04,free,GB,web,direct,treatment,task_triager,False,False,False
u_006691,Gemini,2026-03-09,team,US,ios,organic_search,control,task_triager,False,False,False
u_006692,ChatGPT,2025-12-15,free,IN,web,app_store,treatment,task_triager,True,False,False
u_006693,ChatGPT,2026-02-02,free,IN,web,organic_search,control,casual_explorer,False,False,False
u_006694,Claude,2026-03-25,free,GB,ios,referral,control,task_triager,True,True,False
u_006695,Gemini,2025-12-10,pro,IN,web,organic_search,control,casual_explorer,False,False,False
u_006696,Claude,2025-11-11,free,IN,web,organic_search,control,task_triager,True,True,False
u_006697,ChatGPT,2025-11-01,free,CA,ios,organic_search,control,task_triager,True,False,False
u_006698,Grok,2025-12-09,free,IN,web,paid_ad,treatment,casual_explorer,True,False,False
u_006699,ChatGPT,2025-11-04,free,BR,web,referral,control,casual_explorer,True,False,False
u_006700,Gemini,2025-12-25,pro,US,ios,social_media,control,casual_explorer,True,True,False
u_006701,ChatGPT,2026-01-02,free,US,web,social_media,control,power_user,True,True,False
u_006702,Gemini,2025-12-10,free,IN,android,organic_search,control,task_triager,True,False,False
u_006703,Claude,2026-02-27,pro,US,web,social_media,treatment,casual_explorer,True,True,False
u_006704,ChatGPT,2026-03-04,free,US,android,app_store,control,power_user,True,False,False
u_006705,ChatGPT,2025-11-19,free,IN,ios,social_media,treatment,casual_explorer,True,False,False
u_006706,Gemini,2026-03-20,free,DE,android,social_media,control,casual_explorer,False,False,False
u_006707,Gemini,2025-11-21,free,GB,ios,social_media,treatment,task_triager,True,False,False
u_006708,ChatGPT,2026-01-13,free,US,web,social_media,treatment,casual_explorer,False,False,False
u_006709,ChatGPT,2026-02-12,free,US,android,paid_ad,treatment,casual_explorer,True,True,False
u_006710,Gemini,2026-03-05,free,US,web,social_media,treatment,casual_explorer,False,False,False
u_006711,Claude,2026-02-01,free,NG,web,social_media,treatment,task_triager,True,False,False
u_006712,Gemini,2026-01-15,free,CA,web,organic_search,treatment,task_triager,True,False,False
u_006713,ChatGPT,2026-03-02,free,BR,web,referral,control,task_triager,True,True,False
u_006714,ChatGPT,2026-03-05,free,GB,web,organic_search,control,task_triager,True,True,False
u_006715,Claude,2025-11-23,pro,US,ios,referral,treatment,casual_explorer,True,False,False
u_006716,ChatGPT,2025-12-23,free,DE,web,referral,control,task_triager,True,False,False
u_006717,Grok,2025-12-31,free,IN,ios,social_media,control,casual_explorer,False,False,False
u_006718,ChatGPT,2026-01-16,pro,FR,web,organic_search,control,task_triager,True,False,False
u_006719,Claude,2026-01-17,free,GB,ios,direct,control,task_triager,True,False,False
u_006720,Grok,2025-11-08,free,US,web,direct,treatment,casual_explorer,True,False,False
u_006721,Claude,2025-11-01,pro,US,web,organic_search,treatment,casual_explorer,True,False,False
u_006722,Gemini,2025-11-24,team,US,web,direct,control,power_user,False,False,False
u_006723,ChatGPT,2025-11-12,free,BR,android,direct,treatment,casual_explorer,True,True,False
u_006724,Claude,2025-12-18,team,IN,web,social_media,treatment,power_user,True,True,True
u_006725,Gemini,2026-02-12,free,US,ios,referral,control,casual_explorer,True,True,False
u_006726,ChatGPT,2026-02-28,free,IN,ios,social_media,control,casual_explorer,True,False,False
u_006727,Gemini,2025-11-16,free,FR,web,paid_ad,control,task_triager,True,False,False
u_006728,ChatGPT,2026-03-07,free,GB,ios,referral,control,casual_explorer,True,False,False
u_006729,Gemini,2025-12-19,free,BR,web,direct,treatment,task_triager,True,False,False
u_006730,Claude,2026-01-04,free,US,web,organic_search,control,casual_explorer,True,True,False
u_006731,Gemini,2026-01-05,free,BR,ios,referral,control,task_triager,False,False,False
u_006732,ChatGPT,2026-02-23,free,US,web,organic_search,control,casual_explorer,False,False,False
u_006733,ChatGPT,2026-01-22,free,FR,ios,direct,treatment,task_triager,True,False,False
u_006734,ChatGPT,2026-03-01,pro,DE,web,app_store,control,power_user,True,False,False
u_006735,Claude,2026-01-23,free,US,web,referral,control,casual_explorer,True,True,False
u_006736,Grok,2025-11-22,free,GB,android,social_media,control,casual_explorer,True,True,False
u_006737,Grok,2026-01-10,free,US,android,organic_search,treatment,task_triager,True,False,False
u_006738,ChatGPT,2026-01-13,free,IN,android,social_media,treatment,task_triager,True,False,False
u_006739,ChatGPT,2025-12-19,free,US,web,direct,treatment,casual_explorer,True,True,False
u_006740,Gemini,2025-11-09,free,DE,web,referral,control,task_triager,False,False,False
u_006741,ChatGPT,2025-11-25,free,BR,android,referral,treatment,power_user,True,False,False
u_006742,Gemini,2025-12-08,pro,IN,ios,referral,treatment,task_triager,True,False,False
u_006743,Claude,2025-12-30,free,BR,ios,organic_search,treatment,task_triager,True,False,False
u_006744,ChatGPT,2025-12-07,free,DE,web,referral,treatment,power_user,False,False,False
u_006745,ChatGPT,2026-03-04,free,FR,ios,direct,control,casual_explorer,True,True,False
u_006746,ChatGPT,2025-12-03,free,IN,android,referral,control,power_user,False,False,False
u_006747,ChatGPT,2026-01-22,free,US,web,paid_ad,control,casual_explorer,True,True,False
u_006748,ChatGPT,2026-01-21,free,IN,web,app_store,control,casual_explorer,True,False,False
u_006749,Claude,2025-12-18,free,IN,android,referral,control,casual_explorer,False,False,False
u_006750,ChatGPT,2025-12-04,free,SG,web,organic_search,control,task_triager,True,False,False
u_006751,ChatGPT,2025-11-09,free,IN,web,app_store,treatment,task_triager,True,False,False
u_006752,ChatGPT,2026-03-22,team,IN,android,organic_search,control,casual_explorer,True,False,False
u_006753,ChatGPT,2026-01-13,free,IN,web,organic_search,control,task_triager,True,True,True
u_006754,ChatGPT,2026-01-18,pro,US,web,social_media,treatment,casual_explorer,False,False,False
u_006755,ChatGPT,2026-01-05,free,US,web,social_media,control,task_triager,True,False,False
u_006756,Gemini,2025-12-04,pro,IN,web,organic_search,control,task_triager,True,False,False
u_006757,ChatGPT,2025-12-14,free,NG,web,paid_ad,treatment,casual_explorer,False,False,False
u_006758,Gemini,2026-03-03,free,CA,ios,direct,control,task_triager,True,False,False
u_006759,Claude,2025-12-18,free,FR,android,referral,control,power_user,False,False,False
u_006760,Gemini,2025-12-06,free,GB,ios,direct,control,casual_explorer,True,True,False
u_006761,ChatGPT,2026-02-19,free,NG,ios,organic_search,treatment,casual_explorer,True,False,False
u_006762,Gemini,2026-02-15,free,IN,web,organic_search,treatment,casual_explorer,True,False,False
u_006763,ChatGPT,2025-12-22,free,IN,android,social_media,treatment,casual_explorer,True,True,False
u_006764,ChatGPT,2026-03-03,team,IN,web,paid_ad,control,task_triager,False,False,False
u_006765,ChatGPT,2026-03-30,free,US,android,direct,treatment,task_triager,True,False,False
u_006766,ChatGPT,2026-02-02,free,US,web,app_store,treatment,casual_explorer,True,False,False
u_006767,ChatGPT,2026-03-19,free,US,ios,organic_search,treatment,task_triager,True,False,False
u_006768,ChatGPT,2026-03-21,free,IN,web,paid_ad,control,power_user,False,False,False
u_006769,Grok,2026-03-06,free,DE,android,social_media,treatment,casual_explorer,True,False,False
u_006770,Claude,2025-11-25,free,US,web,social_media,treatment,task_triager,True,False,False
u_006771,Gemini,2025-11-21,free,IN,ios,organic_search,treatment,casual_explorer,True,True,False
u_006772,Claude,2026-02-19,pro,IN,ios,organic_search,control,casual_explorer,True,False,False
u_006773,ChatGPT,2026-03-16,free,DE,ios,referral,control,casual_explorer,True,True,False
u_006774,Gemini,2026-01-08,free,IN,web,direct,treatment,task_triager,True,False,False
u_006775,Claude,2025-12-15,free,US,web,referral,treatment,task_triager,True,False,False
u_006776,ChatGPT,2026-01-05,free,DE,web,paid_ad,treatment,task_triager,False,False,False
u_006777,ChatGPT,2026-02-16,team,IN,ios,paid_ad,control,task_triager,True,False,False
u_006778,Gemini,2026-03-22,free,NG,web,paid_ad,treatment,task_triager,True,False,False
u_006779,Grok,2025-11-17,pro,US,web,referral,treatment,casual_explorer,True,False,False
u_006780,ChatGPT,2026-03-25,free,US,ios,direct,control,casual_explorer,True,False,False
u_006781,Gemini,2025-11-16,free,IN,android,paid_ad,treatment,task_triager,True,True,False
u_006782,Claude,2025-11-02,free,DE,web,direct,control,casual_explorer,True,True,False
u_006783,Grok,2026-01-14,free,DE,ios,referral,treatment,casual_explorer,False,False,False
u_006784,ChatGPT,2025-11-16,free,IN,web,referral,control,casual_explorer,True,False,False
u_006785,Grok,2026-03-04,free,BR,ios,paid_ad,treatment,task_triager,False,False,False
u_006786,Gemini,2026-03-09,pro,US,web,organic_search,treatment,casual_explorer,True,False,False
u_006787,ChatGPT,2026-02-01,team,IN,web,paid_ad,control,power_user,True,True,False
u_006788,Grok,2025-11-02,free,US,ios,social_media,treatment,casual_explorer,True,True,False
u_006789,Claude,2025-12-06,free,FR,android,paid_ad,control,casual_explorer,True,True,False
u_006790,ChatGPT,2026-03-23,free,US,android,direct,treatment,task_triager,True,False,False
u_006791,ChatGPT,2026-01-01,team,US,web,direct,treatment,power_user,False,False,False
u_006792,Claude,2025-11-13,team,US,web,referral,control,casual_explorer,True,False,False
u_006793,ChatGPT,2025-11-14,team,SG,web,social_media,treatment,task_triager,False,False,False
u_006794,ChatGPT,2025-12-02,free,US,web,direct,control,casual_explorer,False,False,False
u_006795,Grok,2026-02-26,free,BR,android,organic_search,treatment,casual_explorer,False,False,False
u_006796,ChatGPT,2025-11-25,free,GB,web,referral,control,power_user,True,True,True
u_006797,Grok,2025-12-04,free,IN,web,paid_ad,treatment,casual_explorer,True,False,False
u_006798,ChatGPT,2026-02-21,free,GB,ios,paid_ad,control,casual_explorer,False,False,False
u_006799,Grok,2026-01-29,free,SG,web,referral,treatment,power_user,True,True,False
u_006800,Claude,2026-02-18,free,US,ios,paid_ad,control,task_triager,False,False,False
